index,name,place,price,经纬度,latitude,longitude
2476,成都锦泰公寓,一环路东三段78号 ,0,"104.098769,30.655361",104.098769,30.655361
2477,成都朝发苑,双桥路274号 ,0,"104.098918,30.652592",104.098918,30.652592
2478,成都东光小区,锦华路一段275号 ,0,"104.098949,30.617300",104.098949,30.6173
2479,成都雅筑,锦华路二段88号 ,0,"104.098962,30.605795",104.098962,30.605795
2480,成都水碾河35号院,水碾河35号 ,0,"104.099003,30.649291",104.099003,30.649291
2481,成都中铁五局宿舍,群星路1号 ,0,"104.099063,30.708410",104.099063,30.70841
2482,成都猛追湾东街,猛追湾东街 ,0,"104.099115,30.664406",104.099115,30.664406
2483,成都蓝水湾,二环路北四段2号 ,0,"104.099129,30.686192",104.099129,30.686192
2484,成都金象苑,仁居路2号 ,0,"104.099147,30.599351",104.099147,30.599351
2485,成都莲花新三区,莲花北路91号 ,0,"104.099251,30.639391",104.099251,30.639391
2486,成都莲花新一区,莲花中路1号 ,0,"104.099290,30.637023",104.09929,30.637023
2487,成都水碾河北三街,水碾河蜀都大道 ,7490,"104.099303,30.649002",104.099303,30.649002
2488,成都新港湾,北顺西巷38号 ,0,"104.099332,30.622948",104.099332,30.622948
2489,成都海椒市街60号院,海椒市街60号 ,8845,"104.099405,30.635055",104.099405,30.635055
2490,成都启明家园,锦华路二段28号 ,0,"104.099412,30.597794",104.099412,30.597794
2491,成都石油小区,北泉路535号 ,5782,"104.099454,30.661522",104.099454,30.661522
2492,成都莲花新区,莲花北路6号 ,0,"104.099520,30.637842",104.09952,30.637842
2493,成都龙祥佳苑,香山大道 ,0,"104.099575,30.546262",104.099575,30.546262
2494,成都阳光城小区,阳光体育城（阳光大道旁） ,3927,"104.099702,30.602341",104.099702,30.602341
2495,成都三电宿舍,锦江区宏济新路4号 ,0,"104.099751,30.642693",104.099751,30.642693
2496,成都金竹苑,元通一巷 ,12078,"104.099836,30.666422",104.099836,30.666422
2497,成都工农院街89号院,工农院街89号 ,0,"104.099890,30.629979",104.09989,30.629979
2498,成都工农院街82号院,工农院街82号 ,8281,"104.099945,30.629112",104.099945,30.629112
2499,成都工程机械厂宿舍,海椒市东四街林家坡 ,0,"104.099949,30.640633",104.099949,30.640633
2500,成都新莲馨,海椒市街56号 ,0,"104.100027,30.636506",104.100027,30.636506
2501,成都电子科大教师宿舍,二环路东一段 ,0,"104.100227,30.675702",104.100227,30.675702
2502,成都府青路二段18号,府青路二段18号沙河新城旁 ,0,"104.100265,30.683556",104.100265,30.683556
2503,成都水碾河路30号小区,新华公园万年场电视塔双林路水碾河城西 ,0,"104.100276,30.647230",104.100276,30.64723
2504,成都金象花园,晨辉东路2号 ,0,"104.100353,30.608565",104.100353,30.608565
2505,成都朝阳小区,中和镇朝阳路488号 ,0,"104.100520,30.564297",104.10052,30.564297
2506,成都瑞通新居,二环路北四段1号 ,0,"104.100568,30.687988",104.100568,30.687988
2507,成都蓉铁花园,荆竹西路159号 ,11442,"104.100569,30.714659",104.100569,30.714659
2508,成都莲花小区南二巷小区,莲花小区南二巷2号 ,9275,"104.100594,30.630705",104.100594,30.630705
2509,成都鑫城公寓,成都市西大街 ,0,"104.100666,30.625499",104.100666,30.625499
2510,成都林家坡,陈家巷149号 ,10587,"104.100739,30.641015",104.100739,30.641015
2511,成都82宿舍,一环路东一段11号 ,8679,"104.100835,30.666717",104.100835,30.666717
2512,成都82信箱小区,建设路成都华联 ,9279,"104.100857,30.667233",104.100857,30.667233
2513,成都东城攻略,东四横街8号 ,0,"104.100878,30.639513",104.100878,30.639513
2514,成都内燃机厂宿舍,昭觉寺南路139号 ,0,"104.100906,30.710758",104.100906,30.710758
2515,成都海椒市街12号院,海椒市街12号 ,8589,"104.101066,30.638867",104.101066,30.638867
2516,成都水碾河社区,水碾河北三街近东风路和双桥子 ,0,"104.101144,30.650463",104.101144,30.650463
2517,成都航天苑,新鸿路188号 ,0,"104.101174,30.661382",104.101174,30.661382
2518,成都瑞丰巷社区,府青路二段 ,0,"104.101360,30.688836",104.10136,30.688836
2519,成都双林二巷社区,双林二巷2号 ,8577,"104.101513,30.656512",104.101513,30.656512
2520,成都公交公司宿舍,金鱼街9号（近营门口立交） ,0,"104.101557,30.638809",104.101557,30.638809
2521,成都小康人家,牛沙路19号 ,9797,"104.101734,30.629048",104.101734,30.629048
2522,成都中冶成工大厦,锦江工业总部基地三色路199号 ,0,"104.101776,30.653231",104.101776,30.653231
2523,成都西林小区,八里小区青龙场 ,0,"104.101826,30.698385",104.101826,30.698385
2524,成都蓝色港湾,天祥街59号 ,0,"104.101865,30.668877",104.101865,30.668877
2525,成都第5大道二期,建设路 ,0,"104.101876,30.668877",104.101876,30.668877
2526,成都五冶小区,双桥路223号 ,0,"104.101903,30.653180",104.101903,30.65318
2527,成都海椒市街10号院,海椒市街10号 ,8887,"104.101925,30.638761",104.101925,30.638761
2528,成都一环路东二段社区,一环路东二段 ,8632,"104.101982,30.662154",104.101982,30.662154
2529,成都电子科大东苑,成华踏水桥北街18号 ,0,"104.102259,30.678829",104.102259,30.678829
2530,成都正成翡翠琉璃,经天西路17号 ,6864,"104.102335,30.601435",104.102335,30.601435
2531,成都大田坎街小区,大田坎街91号 ,0,"104.102359,30.642741",104.102359,30.642741
2532,成都东光南二巷,东光南二巷 ,7542,"104.102365,30.615752",104.102365,30.615752
2533,成都钱隆天下,双林路228号 ,0,"104.102415,30.655910",104.102415,30.65591
2534,成都菽香里小区,新鸿路菽香里 ,8322,"104.102483,30.663483",104.102483,30.663483
2535,成都八二新区,一环路东二段15号 ,0,"104.102498,30.664671",104.102498,30.664671
2536,成都国光小区,建设巷11号 ,0,"104.102535,30.670529",104.102535,30.670529
2537,成都沙河怡苑,经天西路106号 ,0,"104.102555,30.597946",104.102555,30.597946
2538,成都沙河嘉苑,琉三路41号 ,0,"104.102576,30.598529",104.102576,30.598529
2539,成都东桂电梯公寓,海椒市街15号 ,0,"104.102580,30.634650",104.10258,30.63465
2540,成都钢管厂五区,街15号 ,11355,"104.102583,30.635137",104.102583,30.635137
2541,成都电池厂宿舍,海椒市7号 ,5854,"104.102672,30.639201",104.102672,30.639201
2542,成都北顺苑,净居寺路10号 ,0,"104.102713,30.623642",104.102713,30.623642
2543,成都双桥路213号,双桥路213号 ,0,"104.102736,30.652038",104.102736,30.652038
2544,成都上海东韵,静居寺路64号（龙舟路小学对面） ,0,"104.102762,30.625787",104.102762,30.625787
2545,成都育才都市家园,晨辉路166号 ,0,"104.102977,30.612111",104.102977,30.612111
2546,成都青房云上,锦华路5号 ,18656,"104.103011,30.620149",104.103011,30.620149
2547,成都东光警官公寓,东光南二巷9号 ,7967,"104.103204,30.614848",104.103204,30.614848
2548,成都新潮宿舍,新鸿路251号 ,0,"104.103250,30.661750",104.10325,30.66175
2549,成都金象嘉苑,晨辉北路8号 ,0,"104.103302,30.605953",104.103302,30.605953
2550,成都东润风尚,静居寺路6号 ,0,"104.103305,30.623079",104.103305,30.623079
2551,成都北回归线,西林路69号 ,13834,"104.103342,30.700316",104.103342,30.700316
2552,成都紫金花园,西林四街35号 ,0,"104.103428,30.698405",104.103428,30.698405
2553,成都蜀都花园,水碾河路14号 ,0,"104.103625,30.644821",104.103625,30.644821
2554,成都圣地名苑,府青路一段30号附6号 ,0,"104.103724,30.678400",104.103724,30.6784
2555,成都莲花逸都,海椒市街68号 ,0,"104.103753,30.638588",104.103753,30.638588
2556,成都二环路东四段134号院,二环路东四段134号 ,8501,"104.103948,30.636496",104.103948,30.636496
2557,成都新华商住楼,双桥路178号 ,0,"104.103973,30.650888",104.103973,30.650888
2558,成都盛华苑,二环路东四段134号 ,0,"104.103989,30.636921",104.103989,30.636921
2559,成都东风新城,锦江区牛市口 ,0,"104.104367,30.640758",104.104367,30.640758
2560,成都双桥路南四街,双桥路新华公园新华医院一二环 ,8426,"104.104543,30.649686",104.104543,30.649686
2561,成都双华路社区,双华路3号（新华公园对面） ,8322,"104.104833,30.654558",104.104833,30.654558
2562,成都青龙日月苑,昭觉寺横路19号 ,0,"104.105189,30.700368",104.105189,30.700368
2563,成都云星锦城,双桥路199号 ,0,"104.105300,30.651330",104.1053,30.65133
2564,成都米市坝61号院,米市坝61号 ,9663,"104.105323,30.638615",104.105323,30.638615
2565,成都国嘉.新视界,锦东路668号 ,0,"104.105382,30.639179",104.105382,30.639179
2566,成都高地,建设路9号（成都六医院附近） ,0,"104.105494,30.667421",104.105494,30.667421
2567,成都京虹苑,二环路东一段27号 ,0,"104.105632,30.676402",104.105632,30.676402
2568,成都三街坊社区,双桥路174号 ,0,"104.105636,30.649098",104.105636,30.649098
2569,成都水碾河路19号院,水碾河路19号 ,8770,"104.105771,30.645882",104.105771,30.645882
2570,成都静居寺南街198号院,静居寺南街198号 ,7560,"104.105779,30.619870",104.105779,30.61987
2571,成都双桥路南三街小区,双桥路南三街 ,8258,"104.105858,30.647397",104.105858,30.647397
2572,成都新鸿二区,新鸿南路86号 ,0,"104.105880,30.659241",104.10588,30.659241
2573,成都上东一号,成华区东昌路55号 ,13096,"104.106033,30.716484",104.106033,30.716484
2574,成都交大绿岭,观音桥街22号 ,17735,"104.106110,30.618335",104.10611,30.618335
2575,成都浅水半岛,成华区欣然一街1号 ,9538,"104.106125,30.686346",104.106125,30.686346
2576,成都电焊机研究所宿舍,二环路东1段29号附17 ,0,"104.106203,30.676450",104.106203,30.67645
2577,成都东润风景B区,静居寺路135号 ,9180,"104.106244,30.620573",104.106244,30.620573
2578,成都昭青怡园,昭觉寺昭青路 ,6541,"104.106247,30.702473",104.106247,30.702473
2579,成都昭青怡苑,昭青路28号 ,0,"104.106247,30.702473",104.106247,30.702473
2580,成都顺和人家,观音桥76号 ,0,"104.106358,30.617486",104.106358,30.617486
2581,成都双桥路171号院,双桥路171号 ,8452,"104.106389,30.650835",104.106389,30.650835
2582,成都上东花园,经天路32号 ,0,"104.106464,30.602087",104.106464,30.602087
2583,成都镏金岁月,牛沙北路166号 ,9003,"104.106593,30.629192",104.106593,30.629192
2584,成都科仪厂宿舍,新鸿南路159号 ,0,"104.106655,30.661000",104.106655,30.661
2585,成都康宁·沁园春,江阳西路龙透关怡景路5号 ,0,"104.106730,30.671757",104.10673,30.671757
2586,成都新华佳园,新鸿南路101号 ,0,"104.106900,30.659768",104.1069,30.659768
2587,成都怡福巷80号,二环路东一段刃具立交桥旁 ,0,"104.106962,30.683276",104.106962,30.683276
2588,成都蜀东小区,二环路东一段新28号 ,0,"104.107139,30.679503",104.107139,30.679503
2589,成都成华区街道办宿舍,建设南街12号附2号 ,10321,"104.107180,30.668540",104.10718,30.66854
2590,成都东润理想居,净居寺南街203号 ,0,"104.107231,30.620076",104.107231,30.620076
2591,成都经华北路16号,经华北路16号 ,0,"104.107299,30.648583",104.107299,30.648583
2592,成都绿野天城,静居寺路22号 ,0,"104.107304,30.622703",104.107304,30.622703
2593,成都华润翠林华庭,成华区荆竹中路199号 ,0,"104.107387,30.712324",104.107387,30.712324
2594,成都府青巷6号小区,东二环府青立交原刃具厂二环路东一段1 ,0,"104.107390,30.688069",104.10739,30.688069
2595,成都四川省农业科学研究院,净居寺路20号 ,0,"104.107436,30.624360",104.107436,30.62436
2596,成都云龙公寓,云龙路111号 ,0,"104.107450,30.700620",104.10745,30.70062
2597,成都双桥路149号院,双桥路149号 ,0,"104.107572,30.649711",104.107572,30.649711
2598,成都煤气公司宿舍,水碾河 ,8393,"104.107576,30.653613",104.107576,30.653613
2599,成都怡福路,八里小区 ,8090,"104.107605,30.685398",104.107605,30.685398
2600,成都双华苑,通济巷15号 ,5050,"104.107639,30.646584",104.107639,30.646584
2601,成都建设南二路,建设南二路1号 ,0,"104.107674,30.665761",104.107674,30.665761
2602,成都丽景园,市中心文翁路人民公园附近丽景园 ,0,"104.107751,30.714536",104.107751,30.714536
2603,成都双林小区,双林路32号 ,0,"104.107962,30.652445",104.107962,30.652445
2604,成都桃蹊路小区,桃蹊路47-89号 ,0,"104.108049,30.681053",104.108049,30.681053
2605,成都上东家园,经天东路129号 ,0,"104.108103,30.599594",104.108103,30.599594
2606,成都首创爱这城,二环路东二段500号 ,0,"104.108173,30.672508",104.108173,30.672508
2607,成都亚光小区,建设南二路1号 ,9017,"104.108197,30.665161",104.108197,30.665161
2608,成都牛沙路社区,二环路东四段牛沙路 ,0,"104.108244,30.621782",104.108244,30.621782
2609,成都金津苑,新风路181号 ,0,"104.108292,30.689615",104.108292,30.689615
2610,成都东晖花园,桃蹊路108号 ,13194,"104.108298,30.682001",104.108298,30.682001
2611,成都致祥路小区,致祥路 ,0,"104.108374,30.703198",104.108374,30.703198
2612,成都北新苑,双林中横路4号 ,0,"104.108642,30.650668",104.108642,30.650668
2613,成都瀚林花园,二环路东一段28号 ,16316,"104.108689,30.679542",104.108689,30.679542
2614,成都天伦花园,二环路东一段68号 ,11083,"104.108922,30.676384",104.108922,30.676384
2615,成都首创后海,建设路2号附18号 ,13003,"104.109070,30.671339",104.10907,30.671339
2616,成都总部聚落,金牛蜀汉大道（西延线）与金科路交汇处 ,0,"104.109130,30.674900",104.10913,30.6749
2617,成都新港公寓,桃溪路129号 ,0,"104.109215,30.681548",104.109215,30.681548
2618,成都万科金域蓝湾,建设路1号 ,25528,"104.109426,30.669374",104.109426,30.669374
2619,成都双桥路南一街14栋,双桥路南一街 ,0,"104.109502,30.645447",104.109502,30.645447
2620,成都电子科大南院,建设北路二段5号 ,0,"104.109535,30.678278",104.109535,30.678278
2621,成都针织厂宿舍,新鸿路414号 ,0,"104.109700,30.660641",104.1097,30.660641
2622,成都新华居,双桥路89号 ,0,"104.109840,30.648770",104.10984,30.64877
2623,成都锦都馨苑,文德路44号（新88号） ,8620,"104.110235,30.689637",104.110235,30.689637
2624,成都金色乐章,静安路 ,0,"104.110240,30.616712",104.11024,30.616712
2625,成都双桥路南一街15号,双桥路南一街15号 ,0,"104.110416,30.645658",104.110416,30.645658
2626,成都桃蹊怡苑,桃蹊路189号 ,8069,"104.110613,30.682837",104.110613,30.682837
2627,成都川药厂宿舍,新鸿路北支路2号 ,0,"104.110640,30.661994",104.11064,30.661994
2628,成都八里小区教师苑,文德路1号（新风路与文德路交界处） ,7927,"104.110782,30.686103",104.110782,30.686103
2629,成都省建六公司宿舍,二环路东二段10号 ,0,"104.110809,30.667392",104.110809,30.667392
2630,成都龙湖三千城,二环路东二段1号 ,0,"104.110851,30.674859",104.110851,30.674859
2631,成都川棉厂宿舍,小龙桥路81号 ,0,"104.110930,30.659060",104.11093,30.65906
2632,成都沙河林荫,成仁路桦林苑（3路车终点站） ,0,"104.111006,30.621251",104.111006,30.621251
2633,成都花生活,踏水镇花木交易中心 ,0,"104.111121,30.647827",104.111121,30.647827
2634,成都新华园,双林北横路131号 ,0,"104.111188,30.656479",104.111188,30.656479
2635,成都龙湖铜雀台,二环路东二段3号（厂北路口） ,22077,"104.111304,30.674911",104.111304,30.674911
2636,成都川锋苑,桃蹊路253号 ,8122,"104.111389,30.683367",104.111389,30.683367
2637,成都澳龙名城,牛沙北路171号 ,10277,"104.111574,30.629608",104.111574,30.629608
2638,成都索尔龙舟,静渝路2号 ,0,"104.111688,30.617912",104.111688,30.617912
2639,成都万德千雅,龙潭总部经济城成济路2号 ,0,"104.111694,30.619894",104.111694,30.619894
2640,成都二环路东二段,二环路东二段 ,0,"104.111725,30.669046",104.111725,30.669046
2641,成都金科一城,东丽街138号 ,0,"104.111817,30.711406",104.111817,30.711406
2642,成都和信融锦云湾,二环路东二段22号（建设路SM广场斜对面） ,0,"104.111842,30.665008",104.111842,30.665008
2643,成都龙湖三千里,成华区建业路88号 ,11545,"104.111860,30.671754",104.11186,30.671754
2644,成都八里小区刃具厂宿舍,八里小区师友路1号 ,8041,"104.112100,30.685846",104.1121,30.685846
2645,成都建设路小学宿舍,成都市成华区建兴路 ,0,"104.112125,30.670546",104.112125,30.670546
2646,成都锦天广场,锦江太升南路288号(太升南路与新华大道德 ,0,"104.112218,30.668117",104.112218,30.668117
2647,成都师友路6号院,师友路6号院 ,8083,"104.112223,30.685417",104.112223,30.685417
2648,成都富丽花城,荆翠中路88号 ,0,"104.112622,30.716206",104.112622,30.716206
