name,place,price
成都蓝色夏威夷,人民南路南沿线西侧迎宾大道 ,0
成都临江阁,青城路（新堰坎旁） ,0
成都丽景欣城商业街,温江体育北路中段 ,0
成都龙泉阳光假日体育城,同安镇锦宏大道１号 ,0
成都科华南路3号,科华南路3号 ,0
成都空港新天地,长江路三段21号 ,0
成都锦宏新景观,少陵路28号 ,0
成都晋吉东二街42号院,晋吉东二街42号 ,0
成都金座大厦,青羊西安南路63号 ,0
成都金沙柏林郡,清波路7号（三环路西四段） ,0
成都金堂水城商会大厦,赵镇金中路53号 ,0
成都经华北路16号,经华北路16号 ,0
成都家和楼,交通巷12号 ,0
成都金利苑,清江东路清邻街3号 ,0
成都九医院宿舍,包家巷77号 ,0
成都金宇花园,长天路14号 ,0
成都科华中路4号附1号院,武侯区科华中路4号附1号 ,8668
成都科华中路社区,科华中路 ,13571
成都康欣苑,牧电路9号 ,0
成都康桥水乡,灌金路(外国语实验学校对面) ,3369
成都客汇天下,都江堰都江堰大道柏条河旁 ,0
成都空中港湾,恒山南街307号 ,0
成都交大归谷国际住区,长益西三路259号（武阳大道三段） ,0
成都嘉宇大厦,武侯一环路菊乐路1号 ,0
成都金兰小区,云溪路2号（丽景欣城旁） ,3516
成都景德二巷,西大街 ,0
成都晶宝楼,郫县犀池二街87号 ,0
成都金城公寓,双流县清泰路 ,4882
成都晋阳彩庭,武侯区晋阳路北 ,0
成都金辉苑,金辉路188号 ,6247
成都贾家巷小区,贾家巷街40号 ,4366
成都双发金英汇,科华中路150号（农商银行旁） ,7928
成都金泉社区,黄金东一路羊犀立交外侧 ,0
成都建安公寓,泰宏路28号 ,12404
成都聚贤居,通锦桥路176号 ,0
成都津都雅居少公馆,迎宾大道15号 ,0
成都景宏阁,一环路南四段武侯横街17号 ,0
成都静香庭园,华新下街43号 ,0
成都教育局宿舍,学道街53号 ,11849
成都金洲家园,沙湾路260号 ,8795
成都教师楼宿舍,ＳＭ广场麻市桥沙板桥路海棠名居旁边 ,0
成都金河西街商铺,金河西街 ,0
成都锦翠花园,顺和街2号 ,0
成都嘉华阁,建设北路三段189号 ,0
成都佳荣阳光公寓,西门车站路边 ,0
成都金犀庭苑,恒山南街255号 ,0
成都华府世家,玉宇路996号（光华大道东坡立交内侧） ,9213
成都金鱼街60号院,金鱼街60号 ,8674
成都金府旺角,金府路669号 ,0
成都金瓯路社区,金瓯路330-333号 ,0
成都九思巷,天府广场九思巷 ,0
成都交通运政宿舍,西门车站营门口沙湾会展中心金沙路 ,0
成都金邑志达苑,战旗东路1号 ,0
成都浆洗街5号院,浆洗街5号附1号（武警成都医院旁） ,9668
成都金象苑,仁居路2号 ,0
成都建川商寓,清江东路368号 ,0
成都锦都公寓,红星中路二段23-33号 ,0
成都佳丽公寓,花牌坊街2号 ,0
成都金亿蓝苑春,草堂北支路6号 ,0
成都晶都小区,老成灌路犀浦段 ,4448
成都嘉和丽景,政府北路198号 ,3870
成都金科智地,高新西区高新技术发展园（西区）金科南路中段 ,0
成都锦绣天居,唐兴街68号 ,4023
成都金花映月,金花镇金江路32号江安河生态公园内 ,0
成都津城绿地,五津东路下段 ,6701
成都锦上花都,彭山县紫薇中路 ,0
成都金沙银座,清江西路1号 ,0
成都交大美领,九里堤中路223号 ,0
成都加州印象,交大路2号（沙湾国际会展中心旁） ,0
成都锦尚国际,云霞路与逸霞街交界处 ,10272
成都建川中央欣城,广汉市中山大道北一段 ,0
成都警苑小区,和平街151号 ,3105
成都金沙万瑞中心,清江西路（西单商场旁） ,0
成都锦华苑二期,华阳大道一段 ,0
成都交大楼,华阳正大街 ,0
成都锦水花乡蓝湾,琉新路1号（锦华路与琉新路交汇处） ,3975
成都金晖花园,金园街263号 ,0
成都金津苑,新风路181号 ,0
成都金川教师苑,一二环之间大石西路百花正街33号 ,0
成都佳佳物业,星辉中路6号府河边太升北路 ,0
成都交大花园清水河小区,东坡大道 ,0
成都金沙印象,苏坡乡青江村1组 ,0
成都建设银行宿舍,营门口路523号 ,0
成都金宇格蓝地,白马寺街6号 ,7567
成都建设南二路,建设南二路1号 ,0
成都箐华园,金牛区九里堤北路6号 ,0
成都建发鹭洲,南部新区天府新城核心区域 ,0
成都九里阳光,星科路6号（九里堤北路与星科路交汇处附近） ,0
成都精诚商住楼,三友路 ,0
成都金港兴城,星辉西路4号 ,0
成都锦宏河滨苑,九里堤中路41号 ,0
成都交大都市花城二期,金牛区站北西横街3号 ,20670
成都聚贤新园,筒车巷30号 ,0
成都嘉洲华府,二环路北一段117号 ,13376
成都骏翔南园,站华路东侧（欧尚超市高新店附近） ,0
成都火南小区,科华中路4号附1号 ,0
成都华能大厦,武侯新南路7号 ,0
成都红攀小区,红光镇合作路26 ,0
成都宏祥公寓,天祥街166号 ,0
成都黄龙大厦,新源巷2号 ,0
成都核桃小区,长益西三路260号 ,0
成都海联大厦,倪家桥路11号 ,0
成都锦都印象,天仙桥南路青莲街91号 ,0
成都交通管理局宿舍,人民南路四段40号 ,0
成都锦里中路小区,锦里中路60号 ,0
成都锦江区法院宿舍,宏济巷124号 ,0
成都军干所南苑,草堂北路17号 ,9987
成都锦卉花园,城西金牛区蜀汉路欧尚对面 ,0
成都锦尚景,石家碾中路117号 ,0
成都经典华庭,石家蹍中路80号 ,7413
成都金雍阁,桐梓林中路1号 ,0
成都华兴商务港,锦江永兴巷2号 ,0
成都九里春枫,金府路502号 ,0
成都锦江嘉园,龙舟路 ,0
成都津都花城,兴园五路42号 ,2747
成都浆洗街大厦,浆洗街15号或武侯祠大街2号（天亿大厦对面） ,0
成都精城花园,外西文家场精城路 ,0
成都嘉州花城,乐山市嘉定中路73号附10号 ,0
成都金色乐章,静安路 ,0
成都金水苑,三中园区南环线 ,4010
成都九龙胜景,望平街滨河路8号 ,0
成都井福公寓,井福街1号 ,0
成都金杏苑,蒲阳路血站路口 ,0
成都金桥小区,金平巷26号 ,3702
成都金桥苑,中山路123号（新阳光百货斜对面） ,0
成都锦瑞名居,簇桥三婆殿 ,0
成都俊兰苑,棕南东街3号 ,0
成都佳园,卧龙街63号 ,0
成都吉绿苑,晋吉南路 ,0
成都机投镇政府宿舍,草金路15号 ,5812
成都景润华庭,东环西街149号 ,3361
成都江安丽苑,川大南路一段200号 ,0
成都建设路小学宿舍,成都市成华区建兴路 ,0
成都检察院家属院,郫县南大街232号 ,3549
成都峻峰花园,绵阳市沈家坝东街18号 ,0
成都锦绣南湾,资阳市建设南路一段 ,0
成都晋林小区,天俯东路161号 ,0
成都俊虹园,宜宾马栈街 ,0
成都晋平街20号,武侯晋平街20号红运花园馨园旁 ,0
成都家和盛世,彭山县彭祖大道南段46号 ,0
成都金江明珠,草金路南段218号 ,0
成都金琴小区公寓,营和巷52号 ,0
成都交管所家属院,温江区鱼凫路 ,0
成都景琪苑,华阳富民路三段 ,0
成都金瑞花园,建材路161号 ,0
成都锦江国际商邸,临江东路36号 ,0
成都锦城花园二期,羊西线蜀汉路269号 ,0
成都灏景尊城,酒城大道 ,0
成都恒成花园,都江堰市安轻路162号 ,3216
成都华夏名居,迎宾路217号 ,3889
成都汉安国际,内江市东兴区汉安大道 ,0
成都宏苑,槐树店路40号 ,0
成都红盾小区,泸州江阳西路 ,0
成都华逸花园·新都苑,川陕路冶配厂宿舍 ,0
成都煌歌艺树,成都龙泉驿区合龙街30号 ,6701
成都禾正雅居,金牛区蜀汉路51号 ,0
成都华宇阳光尚座,东荆路988号（距离川陕立交约400米） ,0
成都宏济苑,宏济中路5号 ,0
成都汇鑫苑,江华路288号 ,6405
成都航天市场小区,温江两河路 ,0
成都恒兴苑,长柏路187号 ,4341
成都华新商厦,华新上街 ,0
成都华新大院,华新中街132号 ,6157
成都琥珀庭院,龙泉驿区经开区南一路2666号 ,0
成都欢乐城198,成彭路立交旁边，欢乐谷旁 ,0
成都弘福苑,成科路12号 ,0
成都好百年家居广场,成都市武侯区航空路 ,0
成都浣花溪城管局宿舍,西一环路附近 ,0
成都恒丰雅苑,甲子东路110号 ,0
成都红庙子街社区,红庙子街 ,0
成都汇通银行宿舍,滨江路52号 ,10816
成都宏济东路,一环路东五段牛王庙宏济东路27号 ,0
成都红旗巷社区,二环路北三段高笋塘红旗巷 ,8292
成都宏达公寓,红牌楼北街14号 ,0
成都华宇·蓉国府,武侯人民南路四段12号 ,0
成都江都名园,江安路（原体育场处） ,0
成都江都花园,幸福镇青城路336号 ,6210
成都靓碧天苑,锦兴路20号（近红星路四段） ,0
成都金沙商业中心,青羊大道213号 ,11592
成都花生活,踏水镇花木交易中心 ,0
成都禾嘉名邸,朝阳街3号（县政府旁） ,2394
成都鸿达公寓,成都市红牌楼北街12号（东方家园对面，二环路内侧） ,0
成都华宇水景湾,华阳镇华阳大道一段 ,0
成都宏泰花簇锦绣,北新路2号（职业教育中心对面） ,6641
成都河景花园,苏坡桥苏坡中路48号 ,0
成都福满楼,龙泉文明西街10号 ,0
成都高新商务楼,高鹏大道 ,0
成都建州小区,宜宾金沙江大道 ,0
成都华阳桂花园,华阳西北街29号 ,0
成都华莱丽景,长冶路四段116号 ,0
成都环卫局家属院,来凤路375号 ,3814
成都红照壁小区,红照壁25号 ,0
成都槐树锦苑,槐树店路40号 ,0
成都宏达世纪锦城,海昌路68号 ,17579
成都和信融锦云湾,二环路东二段22号（建设路SM广场斜对面） ,0
成都汇丰花园,四川省成都市武侯区 ,5140
成都鸿昌苑,长冶路三段 ,0
成都华华商住楼,青年路 ,0
成都华威公寓,武侯区  芳华街51号 ,0
成都宏昌佳苑,长江路二段14号 ,4963
成都华兴时代,纯阳观街1号附41号 ,0
成都鹤林小区,龙潭工业园区宝耳国际大道 ,0
成都槐树街2号院,槐树街2号（近长顺下街） ,9200
成都浣花北路8号院,青羊区浣花北路8号 ,8731
成都鸿盛鑫和苑,郫县永宁路南段340号 ,0
成都花样年君山,君山路1号（新津老君山） ,0
成都华西医大西区宿舍,放生池41号 ,0
成都红星路一段社区,红星路一段一号桥附近莹华寺 ,0
成都华城商厦,通锦桥路89号 ,0
成都华鑫苑,西林巷18号 ,0
成都华新锦绣尚郡,牧马山大件路1089号 ,0
成都鸿泰明园,正义路355号 ,0
成都航天苑,新鸿路188号 ,0
成都海椒市街10号院,海椒市街10号 ,8887
成都华天阳光小区,槐树店路27号 ,5643
成都会展中心,金沙路 ,0
成都互利西一巷,互利西一巷8号 ,0
成都华阳民居,劝学路（劝学路与正西街交叉） ,6449
成都黄金时代城,永丰路20号 ,0
成都虹都水岸,虹口乡高原村 ,0
成都翰城国际,大邑大道199号(大邑中学旁) ,0
成都宏城公寓,盛隆街5号 ,0
成都浣花逸景别墅,浣花北路9号 ,10851
成都恒昌锦绣中华,崇州市江源路 ,0
成都浣花丽水,百花西路 ,0
成都浣花居,科联路9号 ,25219
成都恒信花园,绵阳市富乐山下李杜祠旁 ,0
成都荷花庭园,人民北路与肖家村交汇处 ,0
成都花溪温泉,花水湾温泉度假区杨家山上 ,7755
成都汇发摩尔,东御街 ,0
成都恒宾园,大石西路18号 ,21872
成都福缘小区,石油大学背后 ,0
成都富泽苑,华阳街道富民路一段 ,0
成都枫瑞苑,成都市成华区建设南路98号 ,0
成都芳业翠苑,双流县安福街70号 ,4957
成都凤凰公寓,解放北路6号 ,0
成都福泽苑,富民路一段289号 ,0
成都府河小区,熊家桥140号 ,6673
成都府青路二段4号新24号,府青路二段4号新24号 ,0
成都风景苑,牛市口，东恒国际对面 ,0
成都观景台,五丁路6号 ,0
成都国学巷60号,国学巷60号 ,0
成都光明苑,牛王庙后街28号 ,0
成都国税局宿舍,下同仁路126号 ,4476
成都供电局宿舍,一环路东四段6号 ,0
成都桂花巷42号院,桂花巷42号 ,10004
成都桂景花城,宝光大道南段500号 ,3618
成都光荣西路31号院,光荣西路31号 ,0
成都高攀西巷5号院,高攀西巷5号 ,9304
成都观景苑,安公路二段398号 ,3921
成都桂花巷19号院,桂花巷19号 ,9051
成都光明巷小区,青羊区光明巷 ,0
成都光华街小区,锦江新光华街 ,0
成都桂花园,江安路桂花园58弄 ,75236
成都高发大厦,高新区高新区九兴大道6号 ,0
成都富河园,解放北路202号 ,0
成都花龙门小区,武青北路23号 ,0
成都华城大厦,一环路南三段49号 ,0
成都花涧青城,都江堰安龙镇花卉街 ,0
成都红牌楼商业城别墅,红牌楼商业城 ,0
成都湖滨1号,眉山市东坡区湖滨路(岷江东湖饭店对面) ,0
成都华文苑,华阳正西街128 ,0
成都和顺天地,西安路四段29号 ,5991
成都泓坊河畔,滨河街道滨河路195号 ,5995
成都汇锦苑,华西医大附一院旁 ,0
成都汇缘阁,二环路南一段3号 ,0
成都广汇城市花园,内江市东兴区三号路666号 ,0
成都光华国际,温江仁和路188号 ,6565
成都国祥园,绵阳市宇虹北街31号 ,0
成都古馨苑,成都市武侯大道258号 ,0
成都国安上郡,郫县望丛中路 ,0
成都橄榄园二期,肖家河沿街2号 ,0
成都高升瑞景,一环路南四段17号（好又多高升桥店旁） ,0
成都国土资源厅宿舍,百卉路3号（近浣花溪公园） ,0
成都国色天乡,天乡路二段88号 ,11831
成都格莱美空间,青石桥中街8号 ,0
成都港基叠香庄园,学院路东段600号（四川音乐学院旁） ,6290
成都高升桥北街2号院,高升桥北街2号 ,8767
成都供电局家属院,新鸿南支路5号 ,6259
成都钱隆天下,双林路228号 ,0
成都富城花园,电子路550号 ,3807
成都府青巷6号小区,东二环府青立交原刃具厂二环路东一段1 ,0
成都富丽花园,站北富康街25号 ,0
成都法院家属院,温江凤溪大道 ,3480
成都富成苑,营兴街47号 ,0
成都枫尚领域,二环康兮路中段 ,4380
成都肥猪市街55号,城南一环内华西医院浆洗街小天锦里华西 ,0
成都丰苑A栋,永盛南街 ,0
成都福林公寓,星辉西路16号 ,0
成都福建巷小区,青羊区玉龙街福建巷 ,0
成都府青路二段3号,成华区档案管旁 ,0
成都公交公司宿舍,金鱼街9号（近营门口立交） ,0
成都广厦街,内双楠广厦街 ,0
成都国信广场,八宝街88号 ,0
成都光明小区,成都北路1037弄3-23号 ,7885
成都桂馨苑,一环路南二段6号附3号 ,5923
成都高宇滨水国际,滨江路中段159号 ,4641
成都工农院街89号院,工农院街89号 ,0
成都高升小区,广福桥街32号 ,0
成都广场花园,团结镇广场花园 ,0
成都广都花园,华兴中街156号 ,5719
成都国泰现代之窗二期,人民南路一段97号 ,0
成都冠城国际商务公寓,锦里西路 ,0
成都国泰现代之窗,青羊人民南路一段97号 ,11028
成都福华苑,文庙西街123号 ,0
成都凤凰台,华阳正北街188号 ,0
成都富豪家苑,白河路三段32号 ,4796
成都二环路北二段241号院,二环路北二段241号 ,9347
成都二环路东二段,二环路东二段 ,0
成都二环西三段181号院,二环西三段181号 ,0
成都二环路西一段15号院,二环路西一段15号 ,8416
成都二环路西三段91号院,二环路西三段91号 ,0
成都二环路西二段119号院,二环路西二段119号 ,8320
成都二环路西一段123号院,二环路西一段123号 ,0
成都地质勘查院宿舍,地勘路4号（近成都四十九中） ,0
成都橄榄苑,浆洗街5号 ,0
成都观邸一期,锦里西路78号 ,0
成都福心苑,东安南街 ,0
成都梵谷源,道明镇街安路旁 ,4340
成都富地名城,文昌路156号 ,0
成都芳邻,芳邻路4号（百花潭公园旁） ,0
成都福生上层豪庭,滨江路B段（近县中医院） ,2748
成都府青丽舍,一环路北四段164号 ,0
成都府河丽景,紧邻华侨城欢乐谷和府河上游 ,0
成都府河月香俊苑,万福桥 ,0
成都凤凰里,太平街446号 ,4384
成都钓鱼台爱丁堡,泸州百子图文化长廊钓鱼台 ,0
成都电子科大宿舍区,九里堤北路15号 ,0
成都电子十所第三生活区,金牛坝路8号 ,7203
成都电业小区,宜宾戎州路西段 ,0
成都帝景名苑,资阳市娇子大道体育馆旁 ,0
成都德坤海地亚,温江区春江南路8号 ,0
成都东全赢家,顺城街27号 ,10575
成都都江堰玉垒名居,都江堰市观景路678号 ,0
成都东域龙湾,龙工南路（柏合区政府旁500米处） ,11133
成都东贸商居,步行街 ,0
成都地奥公寓,元通二巷二号 ,0
成都道孚干休所,双流三强东路三段9号 ,4706
成都大王钰城,东较场街93号（长城锦苑旁） ,0
成都大石南路39号院,大石南路39号 ,8211
成都堤亚纳河谷,新都区蜀龙大道侧三原外语学校旁 ,4560
成都东篱民苑,东篱路103号 ,0
成都东桂电梯公寓,海椒市街15号 ,0
成都东方逸景,龙舟路东巷30号 ,0
成都东篱路10号社区,东篱路10号 ,0
成都东校场街1号院,锦江  盐市口 ,0
成都大悲巷小区,簧门街大悲巷42号 ,0
成都电力勘察设计院小区,紫东正街52号 ,9199
成都德慧公寓,芳邻路6号 ,0
成都杜甫草堂,青羊浣花南路5号 ,0
成都龙域都市兰亭,红阳路（成绵高速出口300米处，国税局斜对面） ,0
成都东圣苑,二仙桥北二路4号 ,6752
成都电力大厦,广都大道60号 ,0
成都电子科大南院,建设北路二段5号 ,0
成都东福苑,一环路东北段279号 ,4341
成都电力局家属院郫县,南大街274号 ,0
成都德华苑,都江堰聚兴大道 ,1900
成都东风新城,锦江区牛市口 ,0
成都地矿人家,成灌西路45号 ,2786
成都大湾学府雅园,华金大道三段61号 ,3548
成都大田坎街小区,大田坎街91号 ,0
成都电力机械厂宿舍,新马路1号 ,8113
成都东顺成南街55号院,锦江区东顺成南街55号 ,0
成都大慈寺路4号院,大慈寺路4号 ,21993
成都东株市街小区,东株市街 ,0
成都电子科大教师宿舍,二环路东一段 ,0
成都大石东一巷,一环路西一段11号 ,0
成都电力宿舍,城中一环内大慈寺路 ,0
成都东花苑,九茹村1号（近好又多） ,0
成都大陆锦江华庭,成华区猛追湾 ,22408
成都传化国际新城,大件路（万科双水岸旁） ,4933
成都电业局宿舍,福字街18号（北顺城街附近） ,0
成都电视设备厂宿舍,创业路9号 ,0
成都东方电气宿舍,晋阳路116号 ,6869
成都东风渠,华油路175号 ,0
成都东南苑,二环路东五段222号 ,0
成都电信宿舍,猛追湾南街 ,0
成都东篱路122号小区,东篱路122号 ,0
成都翠庭山庄,内江市东兴区八号路 ,0
成都长江现代城,泸州市南城滨江路四段七号 ,0
成都川旅厂宿舍,解放路一段平福巷6号 ,10936
成都长城苑,九里堤南路89号 ,0
成都成华东方丽景,桃蹊路187号 ,9155
成都朝阳小区,中和镇朝阳路488号 ,0
成都川投宿舍,南府街 ,0
成都城建局宿舍,新都区桂湖东路 ,0
成都常乐小区,锦华路四段148号 ,3812
成都成都玉园,玉林5巷附2号 ,8274
成都城南人家,正北街 ,0
成都草金东路社区,草金东路 ,0
成都大宅门,芙蓉古城 ,0
成都地震局宿舍,人民南路三段31号 ,6142
成都东湖名居,金地路与繁清路交界处 ,8730
成都都之都商业广场,都江堰都江堰天乙街公园路口 ,0
成都都汇国际,东大街 ,0
成都大世界商务公寓,紫竹北街85号 ,0
成都春禧大厦,大科甲巷3号 ,0
成都成都高速大厦,洗面桥街30号 ,8345
成都成科路2号院,成科路2号（美领事馆美食区附近） ,9013
成都晨苑小区,南兴巷36号 ,3606
成都长荣苑,长青路112号 ,0
成都成都血液中心小区,玉洁东街3号 ,0
成都成都金马国际体育城中央生活区,金马镇 ,0
成都春江阁,锦里滨河路1号（近百花潭公园） ,9888
成都沱江丽苑,群兴路258号 ,0
成都水色时光金牛,黄苑东街15号 ,8485
成都成都339,猛追湾街94号 ,0
成都簇桥小区,武侯大道簇桥小区 ,3833
成都长寿路8号,长寿路8号（临肿瘤医院） ,8290
成都长荣路2号,城南武侯区桂溪公交站附近长荣路2号 ,0
成都电池厂宿舍,海椒市7号 ,5854
成都都江森林别墅,香雪海路83号 ,0
成都都市豪庭,西街电影院对面 ,0
成都都江森邻,新发南路110号 ,3652
成都帝景花园,长安路295号 ,0
成都都市金座,致民路31号 ,11269
成都东润生活都会,一环路东四段成龙大道静居寺路旁 ,0
成都东方苑,陆家浜路1060弄 ,7432
成都都市美丽风景,彩虹大道（堰华路旁） ,3824
成都都仕闲庭,桂王桥南街5号 ,0
成都都江堰花木城,青城前山附近 ,0
成都东湖御景,新繁镇高墙村 ,8636
成都第5大道二期,建设路 ,0
成都第V大道,富民路68号 ,0
成都成仁路社区,成仁路万达广场旁边 ,0
成都成科路7号院,成科路7号（美领馆对面） ,8803
成都川音幼师教师宿舍,致民路 ,0
成都成药四厂宿舍,合江亭音乐广场 ,0
成都翠湖印象,德阳市旌阳区翠湖街38号珠江桥畔翠湖花园侧 ,0
成都川棉厂宿舍,小龙桥路81号 ,0
成都成华区街道办宿舍,建设南街12号附2号 ,10321
成都出版局宿舍,金牛区西安路 ,0
成都成华区财政局宿舍,猛追湾街4号 ,9077
成都萃峰境邸,南二路与天缘路交汇处 ,0
成都城南小户,南三环庆安社区（原新北五期）新雅正街12号 ,0
成都长久一巷社区,交大路长庆东路长久一巷 ,0
成都草堂东路65号院,草堂东路65号 ,10427
成都成大附中宿舍,三友路137号 ,0
成都长庆路,九里堤公交站旁长庆路 ,7688
成都叠翠城,新开街20号 ,0
成都都鹏花园,观景楼 ,5620
成都都崇小区,崇义镇（崇义中学旁） ,0
成都都江堰花园,花园商业步行街 ,5379
成都东城佳苑,二环路东三段狮子楼大酒店斜对面二环路内侧 ,0
成都晨光春华 春熙苑,建设北路三段 ,0
成都成缸小区,宝光大道665号 ,0
成都博济苑,十二南街1号 ,0
成都晨明滨江金座,南台路8号（七斗星酒店附近） ,10084
成都城市花园,锦江城市花园 ,0
成都城市星座,郫筒镇江西街 ,0
成都春晓华庭,永安中路88号 ,3278
成都城建双城,公平镇 ,0
成都城南汇景苑,华西医大附一院旁 ,0
成都财富欧罗巴,光华大道西沿线温江新城区A段 ,0
成都昌兴和顺苑,中和街道中柏路 ,0
成都春禧前景,耿家巷18-32号红石柱横街11-25号 ,0
成都成都国际公寓,滨江东路103-119号\大安正街11-60号 ,10253
成都八里小区新华苑,二仙桥南一路1号 ,8008
成都保平小区,龙平路503号 ,3703
成都百悦天鹅湖,金旗大道中段 ,0
成都碧湖园,青城山高尔夫山庄内 ,14833
成都白鹤庭院,长冶路三段161号 ,4199
成都宝来桥小区,泸州宝来桥 ,0
成都百卉苑,百卉路11号 ,15357
成都倍特金晖苑,青羊青羊区红墙巷24号 ,0
成都白家苑,白家镇羊双路60号 ,3265
成都柏林小区,成都龙泉驿区燃灯寺路88号 ,8499
成都滨江国际广场,锦兴路1号 ,10584
成都百丽大厦,武侯高升桥洗面桥街1号 ,0
成都半岛花园,神仙树南路55号 ,8293
成都包江小区,琉璃场锦兴路三段 ,7404
成都北新苑,双林中横路4号 ,0
成都博闻八里锦汇,八里小区桃林街3号 ,0
成都碧林香堤,郫县清江二街188号 ,3641
成都百家雅苑,航空港百家镇百家中学对面 ,4850
成都百花竹苑,青羊上街125号 ,0
成都缤纷时代广场,兴乐北路88号(香城中学旁） ,6185
成都保利拉斐庄园,北三环路蜀龙路 ,22852
成都斑竹园,斑竹园镇 ,7925
成都博客新时代,兴窿街6号 ,10470
成都博傲大厦,浆洗街1号 ,0
成都奔腾年代,一环路玉林小区 ,0
成都碧水锦楼,南丰大道 ,0
成都碧茗苑,新发南路130号 ,6301
成都奥克斯(AUX)广场,民丰大道西段(地铁1号线孵化园站、新市政府旁) ,0
成都安居里小区,宜宾商贸路 ,0
成都安居苑华阳,华阳富民路一段321号 ,5893
成都澳乡二期,忠诚路29号 ,8588
成都安装公司宿舍,菊乐路122号 ,8414
成都安蓉路社区,城西2.5环金牛区营康西路一品天下 ,7664
成都爱宜苑,鸣翠路5号（鸣翠路与清江东路交界处） ,0
成都北新街58号院,北新街58号 ,8940
成都百寿路5号院,一环路百寿路5号 ,9323
成都碧水苑,郫县国宁西路330号 ,18017
成都倍特康派,"青龙街,八宝街人民公园 ",0
成都百卉路社区,百卉路 ,9720
成都倍特物业,玉林南路5号 ,8447
成都蓓蕾中巷,城南二环芳草蓓蕾中巷1号 ,8977
成都百寿路2号院,百寿路2号 ,9416
成都北站东二路,火车北站东二路 ,9059
成都百花西路单位宿舍,百花西路25号 ,9619
成都保险公司宿舍,惜字宫南街5号 ,9593
成都保利石象湖,石象湖（G5京昆高速出口） ,8163
成都巴黎岛,成都八宝街口新城市广 ,9037
成都爱舍尔花园,大安西路54-58号 ,0
成都814厂家属区,温江天府街（近中医药大学温江校区） ,3320
成都8号公馆,光华大道三段南侧（成都七中前行800米） ,5724
成都611所家属区,武侯祠大街89号 ,10853
成都402地质家属生活区,郫县成灌西路外侧 ,3484
成都420厂宿舍,双桥子南4街 ,0
成都38信箱宿舍,建设西街6号 ,0
成都35宿舍,建设南路 ,9057
成都268厂家属区,蜀龙大道龙家湾 ,4465
成都29所宿舍,营康西路489号 ,7666
成都庄森大厦,青羊东胜街8号 ,0
成都紫晶苑,孙农路398弄 ,0
成都昭青怡园,昭觉寺昭青路 ,6541
成都北顺苑,净居寺路10号 ,0
成都博客公社,红星路南延线 ,8150
成都百花公寓,双元街175号 ,0
成都碧城旺丽庄园,天府东路南侧 ,0
成都正熙国际,红星路三段16号 ,0
成都赞元茗居,柳城大道3号 ,0
成都正成商越,青羊北大街成都（省）政务服务中心对面 ,0
成都玉林沙子堰西巷,玉林沙子堰西巷 ,8531
成都棕南戊区,棕南西街1号 ,0
成都阳光嘉苑,一环路北四段25号 ,0
成都银通苑,东篱路53号 ,0
成都银杏地带,桂王桥西街66号 ,0
成都圆梦苑,肖家河街154号 ,0
成都优派,茶店子路377号 ,8687
成都艺家,蜀通街29号 ,0
成都玉林芳华,芳草街6号 ,0
成都怡和水岸,建设路2号 ,8785
成都犀池苑,恒山南街35号 ,0
成都兴彩苑,人民南路四段50号 ,0
成都西藏邮苑,蜀明东路2号 ,0
成都香榭友邻,环城路二段 ,3324
成都西城苑,铭章路18号 ,3456
成都新潮宿舍,新鸿路251号 ,0
成都小康人家,牛沙路19号 ,9797
成都旭阳国际,武侯二环路西一段8号 ,0
成都自由天地,红星路二段120号 ,0
成都站北小区,站北西/东一路 ,0
成都中医研究院宿舍,人民南路四段51号 ,0
成都棕北公寓,领事馆路12号 ,0
成都助邦公寓,观音阁前街4号 ,0
成都中华家园,青羊大道（行政干部管理学院南侧） ,13765
成都阳光小筑,郫县红光镇合兴路 ,5023
成都阳光欣苑,前锋路6号 ,0
成都瑜亭苑,新都区黄角树广场附近瑜亭巷 ,4504
成都云庭苑,星科路1号 ,8209
成都新柳苑,金房苑南路8号 ,0
成都新开寺街28号,新开寺街28号 ,9462
成都新鸿路建行宿舍,新鸿路77号 ,8807
成都熙和雅居,武阳大道千盛百货对面 ,7426
成都小天芳苑,小天西街5号 ,8799
成都兴蓉西巷一号,兴蓉西巷一号 ,9631
成都西马棚街38号院,西马棚街38号 ,9081
成都新能巷小区,新能巷1号-4号 ,0
成都冶金地质家属院,郫县新城行政中心旁 ,4496
成都玉龙村金竹苑,郫县恒山南街312号 ,5101
成都一环路东二段社区,一环路东二段 ,8632
成都玉林祥和苑,芳华街23号 ,0
成都永丰路12号院,永丰路12号 ,8799
成都玉双路110号社区,玉双路110号 ,8368
成都玉龙花园,望丛中路648号 ,4109
成都亚光小区,建设南二路1号 ,9017
成都银沙路40号院,营门口沙湾交大银沙路40号 ,8030
成都永丰大厦,武侯永丰路52号 ,0
成都玉龙大厦,大连西路253弄1-2号 ,0
成都一环路北四段小区,一环路北四段 ,0
成都元通一巷11号小区,元通一巷11号紫荆电影城附近 ,8351
成都兴蓉公寓,高升桥东路7号 ,0
成都西玉龙街小区,西玉龙街 ,9664
成都馨碧苑,八里桥路245号 ,0
成都西藏军区宿舍,龙江路28号 ,0
成都小天北街4号院,小天北街4号 ,9331
成都洗面桥横街,高升桥武侯祠 ,8896
成都桃蹊庭苑,成华区八里小区双建路 ,7596
成都洗面桥宿舍,洗面桥横街 ,9723
成都西南交大社区,西南交大交大路 ,8043
成都新光花园,新光路68号 ,0
